Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Revenue,OrderMonth
557957,23208,LUNCH BAG VINTAGE LEAF DESIGN,7,23-06-11 19:20,1.65,13969,United Kingdom,11.55,2011-06-01
549958,22523,CHILDS GARDEN FORK PINK,3,13-04-11 13:47,0.85,17589,United Kingdom,2.55,2011-04-01
552823,47504K,ENGLISH ROSE GARDEN SECATEURS,3,11-05-11 13:06,1.95,14731,United Kingdom,5.85,2011-05-01
557776,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,22-06-11 15:07,0.95,14422,United Kingdom,11.4,2011-06-01
544673,20766,GARDEN PATH SKETCHBOOK,1,22-02-11 15:46,3.75,13421,United Kingdom,3.75,2011-02-01
542058,21700,BIG DOUGHNUT FRIDGE MAGNETS,24,25-01-11 11:59,0.85,15601,United Kingdom,20.4,2011-01-01
539225,21358,TOAST ITS - HAPPY BIRTHDAY,12,16-12-10 13:02,1.25,15379,United Kingdom,15,2010-12-01
554866,21936,RED RETROSPOT PICNIC BAG,5,27-05-11 10:41,2.95,13488,United Kingdom,14.75,2011-05-01
544450,22202,MILK PAN PINK POLKADOT,1,20-02-11 12:23,3.75,17811,United Kingdom,3.75,2011-02-01
544801,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,23-02-11 13:48,4.95,16145,United Kingdom,14.85,2011-02-01
575708,23548,WRAP MAGIC FOREST ,25,10-11-11 17:17,0.42,13460,United Kingdom,10.5,2011-11-01
572023,23516,EMBROIDERED RIBBON REEL SOPHIE  ,12,20-10-11 11:03,3.75,17764,United Kingdom,45,2011-10-01
559141,15056N,EDWARDIAN PARASOL NATURAL,2,06-07-11 13:56,5.95,15311,United Kingdom,11.9,2011-07-01
541880,21213,PACK OF 72 SKULL CAKE CASES,120,24-01-11 10:38,0.42,13819,United Kingdom,50.4,2011-01-01
572286,23534,WALL ART STOP FOR TEA ,1,23-10-11 12:18,5.95,16434,United Kingdom,5.95,2011-10-01
543281,20615,BLUE POLKADOT PASSPORT COVER,1,06-02-11 15:34,2.1,14606,United Kingdom,2.1,2011-02-01
538168,22079,RIBBON REEL HEARTS DESIGN ,5,09-12-10 19:23,1.65,14702,United Kingdom,8.25,2010-12-01
564734,22429,ENAMEL MEASURING JUG CREAM,3,28-08-11 13:32,4.25,12484,Spain,12.75,2011-08-01
573576,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,31-10-11 14:09,3.29,14096,United Kingdom,3.29,2011-10-01
556120,22609,PENS ASSORTED SPACEBALL,72,09-06-11 10:06,0.19,16722,United Kingdom,13.68,2011-06-01
559813,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,12-07-11 15:42,2.1,18272,United Kingdom,12.6,2011-07-01
551142,22151,PLACE SETTING WHITE HEART,24,26-04-11 13:22,0.42,17613,United Kingdom,10.08,2011-04-01
554086,23209,LUNCH BAG DOILEY PATTERN ,10,22-05-11 11:54,1.65,16945,United Kingdom,16.5,2011-05-01
541987,21537,RED RETROSPOT PUDDING BOWL,2,24-01-11 16:05,4.25,14130,United Kingdom,8.5,2011-01-01
570514,22697,GREEN REGENCY TEACUP AND SAUCER,6,11-10-11 10:36,2.95,13089,United Kingdom,17.7,2011-10-01
538296,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,10-12-10 13:06,0.85,13148,United Kingdom,10.2,2010-12-01
543984,21868,POTTING SHED TEA MUG,12,15-02-11 9:35,1.25,15601,United Kingdom,15,2011-02-01
546110,23050,RECYCLED ACAPULCO MAT GREEN,4,09-03-11 12:38,8.25,17770,United Kingdom,33,2011-03-01
563030,21135,VICTORIAN  METAL POSTCARD SPRING,8,11-08-11 14:36,1.69,14834,United Kingdom,13.52,2011-08-01
580279,22915,ASSORTED BOTTLE TOP  MAGNETS ,36,02-12-11 13:12,0.42,15123,United Kingdom,15.12,2011-12-01
562784,23242,TREASURE TIN BUFFALO BILL ,1,09-08-11 13:22,2.08,16791,United Kingdom,2.08,2011-08-01
553664,22364,GLASS JAR DIGESTIVE BISCUITS,1,18-05-11 12:15,2.95,16906,United Kingdom,2.95,2011-05-01
557472,23256,CHILDRENS CUTLERY SPACEBOY ,24,20-06-11 13:27,4.15,12432,Norway,99.6,2011-06-01
564635,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,26-08-11 12:41,1.65,15615,United Kingdom,39.6,2011-08-01
576614,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,15-11-11 16:38,2.95,12933,United Kingdom,8.85,2011-11-01
570121,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,07-10-11 12:49,1.65,13419,United Kingdom,19.8,2011-10-01
543821,22151,PLACE SETTING WHITE HEART,24,14-02-11 9:24,0.42,17667,United Kingdom,10.08,2011-02-01
577756,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,21-11-11 14:59,6.75,15115,United Kingdom,27,2011-11-01
561102,22027,TEA PARTY BIRTHDAY CARD,12,25-07-11 11:17,0.42,12412,Denmark,5.04,2011-07-01
565748,23112,PARISIENNE CURIO CABINET,12,06-09-11 12:38,6.65,14156,EIRE,79.8,2011-09-01
549577,22389,PAPERWEIGHT SAVE THE PLANET,6,11-04-11 8:16,2.55,14286,United Kingdom,15.3,2011-04-01
546116,21212,PACK OF 72 RETROSPOT CAKE CASES,24,09-03-11 13:53,0.55,15367,United Kingdom,13.2,2011-03-01
580358,21479,WHITE SKULL HOT WATER BOTTLE ,2,02-12-11 16:07,4.25,17238,United Kingdom,8.5,2011-12-01
547358,21989,PACK OF 20 SKULL PAPER NAPKINS,5,22-03-11 12:25,0.85,15998,United Kingdom,4.25,2011-03-01
579515,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,29-11-11 17:23,1.65,14191,United Kingdom,9.9,2011-11-01
544667,22980,PANTRY SCRUBBING BRUSH,48,22-02-11 15:09,1.45,17511,United Kingdom,69.6,2011-02-01
537773,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,08-12-10 12:36,5.95,16016,United Kingdom,5.95,2010-12-01
563262,22406,MONEY BOX KINGS CHOICE DESIGN,6,15-08-11 12:44,1.25,15311,United Kingdom,7.5,2011-08-01
541849,84378,SET OF 3 HEART COOKIE CUTTERS,1,23-01-11 13:34,1.25,13230,United Kingdom,1.25,2011-01-01
580640,21212,PACK OF 72 RETROSPOT CAKE CASES,1,05-12-11 12:51,0.55,16910,United Kingdom,0.55,2011-12-01
543040,82551,LAUNDRY 15C METAL SIGN,2,02-02-11 17:06,1.45,17337,United Kingdom,2.9,2011-02-01
560942,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,22-07-11 11:31,4.95,15005,United Kingdom,4.95,2011-07-01
543387,22417,PACK OF 60 SPACEBOY CAKE CASES,120,08-02-11 9:41,0.42,14646,Netherlands,50.4,2011-02-01
564060,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,22-08-11 14:37,0.65,17073,United Kingdom,7.8,2011-08-01
565320,22384,LUNCH BAG PINK POLKADOT,10,02-09-11 13:10,1.65,16745,United Kingdom,16.5,2011-09-01
552962,85099B,JUMBO BAG RED RETROSPOT,100,12-05-11 12:56,1.79,14364,United Kingdom,179,2011-05-01
569261,23080,RED METAL BOX TOP SECRET,2,03-10-11 11:34,8.25,17321,United Kingdom,16.5,2011-10-01
549754,22023,EMPIRE BIRTHDAY CARD,12,12-04-11 11:32,0.42,13700,United Kingdom,5.04,2011-04-01
555558,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,05-06-11 14:06,1.65,14159,United Kingdom,1.65,2011-06-01
571653,51014A,"FEATHER PEN,HOT PINK",48,18-10-11 12:17,0.39,14298,United Kingdom,18.72,2011-10-01
568704,84879,ASSORTED COLOUR BIRD ORNAMENT,160,28-09-11 15:24,1.45,13321,United Kingdom,232,2011-09-01
575135,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,08-11-11 14:49,6.95,13928,United Kingdom,13.9,2011-11-01
556056,47559B,TEA TIME OVEN GLOVE,5,08-06-11 13:35,1.25,17841,United Kingdom,6.25,2011-06-01
580956,22644,CERAMIC CHERRY CAKE MONEY BANK,1,06-12-11 14:23,0.39,17841,United Kingdom,0.39,2011-12-01
566434,22730,ALARM CLOCK BAKELIKE IVORY,1,12-09-11 15:01,3.75,17090,United Kingdom,3.75,2011-09-01
538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12-12-10 16:05,3.75,17618,United Kingdom,3.75,2010-12-01
547921,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,28-03-11 13:28,1.45,14766,United Kingdom,17.4,2011-03-01
553009,21832,CHOCOLATE CALCULATOR,4,12-05-11 16:52,1.65,13601,United Kingdom,6.6,2011-05-01
566213,21181,PLEASE ONE PERSON METAL SIGN,12,09-09-11 15:09,2.1,14895,United Kingdom,25.2,2011-09-01
537759,21231,SWEETHEART CERAMIC TRINKET BOX,12,08-12-10 11:42,1.25,13126,United Kingdom,15,2010-12-01
553706,23084,RABBIT NIGHT LIGHT,6,18-05-11 15:23,2.08,13854,United Kingdom,12.48,2011-05-01
540415,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,07-01-11 10:47,0.85,16889,United Kingdom,5.1,2011-01-01
558123,23286,BLUE VINTAGE SPOT BEAKER,8,27-06-11 10:16,0.85,15834,United Kingdom,6.8,2011-06-01
544056,20712,JUMBO BAG WOODLAND ANIMALS,10,15-02-11 12:48,1.95,13004,United Kingdom,19.5,2011-02-01
577841,21990,MODERN FLORAL STATIONERY SET,12,22-11-11 10:35,1.25,14262,United Kingdom,15,2011-11-01
580092,23346,SPACEBOY BEAKER,4,01-12-11 14:38,1.25,13969,United Kingdom,5,2011-12-01
538653,22077,6 RIBBONS RUSTIC CHARM,24,13-12-10 15:12,1.65,13089,United Kingdom,39.6,2010-12-01
542192,21915,RED  HARMONICA IN BOX ,12,26-01-11 11:27,1.25,14049,United Kingdom,15,2011-01-01
562893,23360,SET 8 CANDLES VINTAGE DOILY,12,10-08-11 12:25,1.95,17442,United Kingdom,23.4,2011-08-01
564342,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,24-08-11 14:53,0.85,16340,United Kingdom,0.85,2011-08-01
536464,22663,JUMBO BAG DOLLY GIRL DESIGN,1,01-12-10 12:23,1.95,17968,United Kingdom,1.95,2010-12-01
580634,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,05-12-11 12:29,2.1,14060,United Kingdom,25.2,2011-12-01
568528,23200,JUMBO BAG PEARS,10,27-09-11 13:32,2.08,13979,United Kingdom,20.8,2011-09-01
545423,22681,FRENCH BLUE METAL DOOR SIGN 6,10,02-03-11 14:34,1.25,15643,United Kingdom,12.5,2011-03-01
545023,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,25-02-11 14:25,0.85,12921,United Kingdom,20.4,2011-02-01
537138,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,30,05-12-10 12:44,0.42,17211,United Kingdom,12.6,2010-12-01
562572,47343A,FUSCHIA FLOWER PURSE WITH BEADS,36,07-08-11 12:21,0.83,17298,United Kingdom,29.88,2011-08-01
558368,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,28-06-11 15:36,1.65,14329,United Kingdom,9.9,2011-06-01
550918,84795B,SUNSET CHECK HAMMOCK,2,21-04-11 14:03,7.95,17630,United Kingdom,15.9,2011-04-01
571433,23526,DOG LICENCE WALL ART,4,17-10-11 13:19,5.95,13015,United Kingdom,23.8,2011-10-01
537690,84378,SET OF 3 HEART COOKIE CUTTERS,12,08-12-10 10:38,1.25,13983,United Kingdom,15,2010-12-01
568991,85049C,ROMANTIC PINKS RIBBONS ,5,29-09-11 16:44,1.25,18204,United Kingdom,6.25,2011-09-01
575828,48185,DOORMAT FAIRY CAKE,2,11-11-11 11:34,8.25,17162,United Kingdom,16.5,2011-11-01
577176,23284,DOORMAT KEEP CALM AND COME IN,6,18-11-11 11:07,8.25,13305,United Kingdom,49.5,2011-11-01
542433,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,28-01-11 10:45,2.1,12726,France,12.6,2011-01-01
578942,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,27-11-11 13:29,1.25,17288,United Kingdom,2.5,2011-11-01
550283,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,15-04-11 14:05,2.95,18094,United Kingdom,17.7,2011-04-01
538354,21524,DOORMAT SPOTTY HOME SWEET HOME,4,10-12-10 15:45,7.95,16873,United Kingdom,31.8,2010-12-01
551282,22417,PACK OF 60 SPACEBOY CAKE CASES,1,27-04-11 13:44,0.55,16919,United Kingdom,0.55,2011-04-01
577773,22190,LOCAL CAFE MUG,2,21-11-11 15:57,2.1,16712,United Kingdom,4.2,2011-11-01
543816,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2,13-02-11 15:26,2.55,17841,United Kingdom,5.1,2011-02-01
564310,23199,JUMBO BAG APPLES,300,24-08-11 12:51,1.79,15769,United Kingdom,537,2011-08-01
570862,46000M,POLYESTER FILLER PAD 45x45cm,12,12-10-11 15:35,1.55,17528,United Kingdom,18.6,2011-10-01
580672,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,5,05-12-11 14:29,0.79,17920,United Kingdom,3.95,2011-12-01
548659,22993,SET OF 4 PANTRY JELLY MOULDS,12,01-04-11 14:19,1.25,13418,United Kingdom,15,2011-04-01
574240,22779,WOODEN OWLS LIGHT GARLAND ,2,03-11-11 12:45,4.25,15998,United Kingdom,8.5,2011-11-01
568992,85049A,TRADITIONAL CHRISTMAS RIBBONS,6,29-09-11 16:48,1.25,17218,United Kingdom,7.5,2011-09-01
543519,22333,RETROSPOT PARTY BAG + STICKER SET,8,09-02-11 11:38,1.65,17083,United Kingdom,13.2,2011-02-01
541700,21876,POTTERING MUG,36,21-01-11 9:06,0.42,15174,United Kingdom,15.12,2011-01-01
559157,23251,VINTAGE RED ENAMEL TRIM MUG ,12,06-07-11 15:53,1.25,13999,United Kingdom,15,2011-07-01
569846,22731,3D CHRISTMAS STAMPS STICKERS ,18,06-10-11 13:42,1.25,13422,United Kingdom,22.5,2011-10-01
556063,22522,CHILDS GARDEN FORK BLUE ,2,08-06-11 14:09,0.85,14587,United Kingdom,1.7,2011-06-01
538641,22607,WOODEN ROUNDERS GARDEN SET ,4,13-12-10 14:36,9.95,15640,United Kingdom,39.8,2010-12-01
553384,22487,WHITE WOOD GARDEN PLANT LADDER,2,16-05-11 15:53,9.95,16899,United Kingdom,19.9,2011-05-01
560504,21232,STRAWBERRY CERAMIC TRINKET BOX,12,19-07-11 11:47,1.25,13081,United Kingdom,15,2011-07-01
571081,82482,WOODEN PICTURE FRAME WHITE FINISH,2,13-10-11 15:23,2.95,16775,United Kingdom,5.9,2011-10-01
537672,82494L,WOODEN FRAME ANTIQUE WHITE ,6,08-12-10 9:30,2.95,13050,United Kingdom,17.7,2010-12-01
542795,79000,MOROCCAN TEA GLASS,24,01-02-11 10:59,0.85,18055,United Kingdom,20.4,2011-02-01
550513,20963,APPLE BATH SPONGE,10,18-04-11 16:37,1.25,16928,United Kingdom,12.5,2011-04-01
556845,21165,BEWARE OF THE CAT METAL SIGN ,48,15-06-11 11:30,1.45,17511,United Kingdom,69.6,2011-06-01
537418,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,06-12-10 15:13,2.25,17884,United Kingdom,2.25,2010-12-01
542520,40003,WHITE BAMBOO RIBS LAMPSHADE,12,28-01-11 12:21,1.25,15547,United Kingdom,15,2011-01-01
547205,79164,BLACK WINE GLASS,12,21-03-11 14:00,1.65,16558,United Kingdom,19.8,2011-03-01
573915,21349,IVY HEART WREATH,1,01-11-11 15:55,6.75,15511,United Kingdom,6.75,2011-11-01
543602,22698,PINK REGENCY TEACUP AND SAUCER,1,10-02-11 13:34,2.95,15570,United Kingdom,2.95,2011-02-01
551148,22197,SMALL POPCORN HOLDER,12,26-04-11 14:12,0.85,15939,United Kingdom,10.2,2011-04-01
579938,23245,SET OF 3 REGENCY CAKE TINS,4,01-12-11 10:18,4.95,14146,United Kingdom,19.8,2011-12-01
552950,84637,KITCHEN FLOWER POTS WALL PLAQUE,3,12-05-11 12:01,5.95,16116,United Kingdom,17.85,2011-05-01
554359,22385,JUMBO BAG SPACEBOY DESIGN,10,24-05-11 9:56,2.08,13590,United Kingdom,20.8,2011-05-01
542899,22450,SILK PURSE BABUSHKA BLUE,1,01-02-11 14:12,3.35,17376,United Kingdom,3.35,2011-02-01
560098,23194,GYMKHANA TREASURE BOOK BOX,1,14-07-11 17:44,2.25,16907,United Kingdom,2.25,2011-07-01
561600,22667,RECIPE BOX RETROSPOT ,1,28-07-11 11:29,2.95,15861,United Kingdom,2.95,2011-07-01
548498,21224,SET/4 SKULL BADGES,20,31-03-11 13:46,1.25,16681,United Kingdom,25,2011-03-01
571183,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,4,14-10-11 11:08,0.39,14796,United Kingdom,1.56,2011-10-01
538078,22197,SMALL POPCORN HOLDER,22,09-12-10 14:25,0.85,16255,United Kingdom,18.7,2010-12-01
547021,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,18-03-11 15:43,1.25,13046,United Kingdom,10,2011-03-01
575640,23156,SET OF 5 MINI GROCERY MAGNETS,1,10-11-11 14:01,2.08,13148,United Kingdom,2.08,2011-11-01
539295,85014A,BLACK/BLUE POLKADOT UMBRELLA,4,16-12-10 16:54,5.95,13767,United Kingdom,23.8,2010-12-01
549303,20712,JUMBO BAG WOODLAND ANIMALS,10,08-04-11 8:27,2.08,18040,United Kingdom,20.8,2011-04-01
537464,48173C,DOORMAT BLACK FLOCK ,2,07-12-10 10:14,7.95,14907,United Kingdom,15.9,2010-12-01
558993,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,05-07-11 11:49,0.42,16729,United Kingdom,5.04,2011-07-01
554598,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,25-05-11 11:12,2.95,13263,United Kingdom,5.9,2011-05-01
537894,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,09-12-10 10:16,2.1,12621,Germany,12.6,2010-12-01
558906,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",10,04-07-11 16:35,0.19,15555,United Kingdom,1.9,2011-07-01
542646,22840,ROUND CAKE TIN VINTAGE RED,1,31-01-11 11:42,7.95,17220,United Kingdom,7.95,2011-01-01
542791,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,01-02-11 10:47,6.45,15039,United Kingdom,6.45,2011-02-01
556910,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6,15-06-11 13:25,1.65,12748,United Kingdom,9.9,2011-06-01
580160,23084,RABBIT NIGHT LIGHT,48,02-12-11 10:47,1.79,12700,France,85.92,2011-12-01
575512,23582,VINTAGE DOILY JUMBO BAG RED ,10,10-11-11 10:36,2.08,14121,United Kingdom,20.8,2011-11-01
567853,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,3,22-09-11 13:31,1.25,15484,United Kingdom,3.75,2011-09-01
537418,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,4,06-12-10 15:13,1.65,17884,United Kingdom,6.6,2010-12-01
563569,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,17-08-11 14:47,1.25,18257,United Kingdom,15,2011-08-01
561106,20727,LUNCH BAG  BLACK SKULL.,10,25-07-11 11:37,1.65,14246,United Kingdom,16.5,2011-07-01
552880,21894,POTTING SHED SEED ENVELOPES,12,12-05-11 9:59,1.25,18245,United Kingdom,15,2011-05-01
578109,21790,VINTAGE SNAP CARDS,12,23-11-11 9:22,0.85,14020,United Kingdom,10.2,2011-11-01
563216,85019A,ROMANTIC IMAGES NOTEBOOK SET,1,14-08-11 13:14,1.25,17841,United Kingdom,1.25,2011-08-01
537212,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,05-12-10 15:21,3.75,12720,Germany,15,2010-12-01
551016,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,26-04-11 11:09,3.75,17975,United Kingdom,11.25,2011-04-01
576508,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,15-11-11 12:02,0.83,17777,United Kingdom,0.83,2011-11-01
576182,23323,WHITE WICKER STAR ,6,14-11-11 11:21,2.1,12938,United Kingdom,12.6,2011-11-01
580050,21533,RETROSPOT LARGE MILK JUG,1,01-12-11 12:54,4.95,14960,United Kingdom,4.95,2011-12-01
580692,22300,COFFEE MUG DOG + BALL DESIGN,6,05-12-11 15:51,2.55,13173,United Kingdom,15.3,2011-12-01
574317,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,24,03-11-11 18:49,2.55,17078,United Kingdom,61.2,2011-11-01
564726,22300,COFFEE MUG DOG + BALL DESIGN,6,28-08-11 12:29,2.55,18077,United Kingdom,15.3,2011-08-01
542429,22383,LUNCH BAG SUKI  DESIGN ,20,28-01-11 10:08,1.65,13330,United Kingdom,33,2011-01-01
536819,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,02-12-10 17:12,2.95,13402,United Kingdom,35.4,2010-12-01
568593,85130B,BEADED CRYSTAL HEART GREEN LARGE,24,28-09-11 10:54,0.79,13988,United Kingdom,18.96,2011-09-01
553712,23111,PARISIENNE SEWING BOX,8,18-05-11 15:41,10.4,13552,United Kingdom,83.2,2011-05-01
549667,22960,JAM MAKING SET WITH JARS,12,11-04-11 12:20,3.75,14911,EIRE,45,2011-04-01
570420,79321,CHILLI LIGHTS,3,10-10-11 13:33,5.75,17841,United Kingdom,17.25,2011-10-01
563638,22905,CALENDAR IN SEASON DESIGN,1,18-08-11 10:36,2.95,15311,United Kingdom,2.95,2011-08-01
552710,23172,REGENCY TEA PLATE PINK,12,11-05-11 7:35,1.65,13098,United Kingdom,19.8,2011-05-01
545349,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,02-03-11 11:07,2.55,18118,United Kingdom,7.65,2011-03-01
576779,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,16-11-11 13:25,1.45,14554,United Kingdom,4.35,2011-11-01
563353,22959,WRAP CHRISTMAS VILLAGE,25,15-08-11 14:32,0.42,15480,Malta,10.5,2011-08-01
545426,22698,PINK REGENCY TEACUP AND SAUCER,6,02-03-11 14:41,2.95,15189,United Kingdom,17.7,2011-03-01
552952,22801,ANTIQUE GLASS PEDESTAL BOWL,3,12-05-11 12:10,3.75,13837,United Kingdom,11.25,2011-05-01
546525,84978,HANGING HEART JAR T-LIGHT HOLDER,36,14-03-11 12:58,1.06,14733,United Kingdom,38.16,2011-03-01
541292,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,17-01-11 13:30,1.95,15596,United Kingdom,11.7,2011-01-01
543549,22616,PACK OF 12 LONDON TISSUES ,432,10-02-11 9:29,0.22,17940,United Kingdom,95.04,2011-02-01
557798,23175,REGENCY MILK JUG PINK ,4,23-06-11 9:38,3.25,16187,United Kingdom,13,2011-06-01
560644,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,20-07-11 11:22,0.55,16271,United Kingdom,6.6,2011-07-01
565413,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,04-09-11 11:49,4.15,18223,United Kingdom,24.9,2011-09-01
572852,20996,JAZZ HEARTS ADDRESS BOOK,48,26-10-11 12:24,0.19,12879,United Kingdom,9.12,2011-10-01
580504,21115,ROSE CARAVAN DOORSTOP,1,04-12-11 13:32,1.95,17936,United Kingdom,1.95,2011-12-01
545156,22197,SMALL POPCORN HOLDER,24,28-02-11 13:27,0.85,13509,United Kingdom,20.4,2011-02-01
562539,23337,EGG FRYING PAN MINT ,2,05-08-11 15:30,2.08,17220,United Kingdom,4.16,2011-08-01
578485,20727,LUNCH BAG  BLACK SKULL.,10,24-11-11 12:52,1.65,12921,United Kingdom,16.5,2011-11-01
539374,22984,CARD GINGHAM ROSE ,12,17-12-10 11:40,0.42,14769,United Kingdom,5.04,2010-12-01
543108,21069,VINTAGE BILLBOARD TEA MUG,6,03-02-11 12:37,1.25,14085,United Kingdom,7.5,2011-02-01
581003,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,07-12-11 8:38,3.75,14911,EIRE,15,2011-12-01
540986,21754,HOME BUILDING BLOCK WORD,3,12-01-11 16:14,5.95,15291,United Kingdom,17.85,2011-01-01
550320,22248,DECORATION  PINK CHICK MAGIC GARDEN,2,17-04-11 12:38,0.85,12748,United Kingdom,1.7,2011-04-01
575342,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,09-11-11 14:44,3.75,17528,United Kingdom,15,2011-11-01
559027,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,05-07-11 14:24,0.55,17046,United Kingdom,13.2,2011-07-01
552822,22090,PAPER BUNTING RETROSPOT,2,11-05-11 12:59,2.95,15521,United Kingdom,5.9,2011-05-01
563613,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,18-08-11 8:49,0.55,12688,Israel,13.2,2011-08-01
580667,22962,JAM JAR WITH PINK LID,1,05-12-11 14:19,0.85,15031,United Kingdom,0.85,2011-12-01
552039,22501,PICNIC BASKET WICKER LARGE,8,06-05-11 8:10,9.95,13081,United Kingdom,79.6,2011-05-01
550993,21245,GREEN POLKADOT PLATE ,8,21-04-11 19:51,1.69,15810,United Kingdom,13.52,2011-04-01
544280,22219,LOVEBIRD HANGING DECORATION WHITE ,12,17-02-11 12:21,0.85,14754,United Kingdom,10.2,2011-02-01
580513,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,04-12-11 13:59,2.08,14456,United Kingdom,2.08,2011-12-01
540849,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,12-01-11 9:33,1.25,14270,United Kingdom,15,2011-01-01
560224,21754,HOME BUILDING BLOCK WORD,2,15-07-11 16:06,5.95,14572,United Kingdom,11.9,2011-07-01
562571,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,07-08-11 12:21,1.65,13782,United Kingdom,9.9,2011-08-01
573196,23503,PLAYING CARDS KEEP CALM & CARRY ON,15,28-10-11 11:41,1.25,15028,United Kingdom,18.75,2011-10-01
561897,23127,FELTCRAFT GIRL NICOLE KIT,1,31-07-11 15:24,4.95,17841,United Kingdom,4.95,2011-07-01
553911,22437,SET OF 9 BLACK SKULL BALLOONS,5,19-05-11 19:02,0.85,18168,United Kingdom,4.25,2011-05-01
552695,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,10-05-11 15:31,3.25,16320,Unspecified,19.5,2011-05-01
543040,22434,BALLOON PUMP WITH 10 BALLOONS,2,02-02-11 17:06,1.95,17337,United Kingdom,3.9,2011-02-01
546220,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,10-03-11 12:16,1.25,16745,United Kingdom,7.5,2011-03-01
578928,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,17,27-11-11 12:29,2.95,15443,United Kingdom,50.15,2011-11-01
538182,22469,HEART OF WICKER SMALL,6,10-12-10 10:18,1.65,17827,United Kingdom,9.9,2010-12-01
549261,84946,ANTIQUE SILVER T-LIGHT GLASS,6,07-04-11 12:35,1.25,14903,United Kingdom,7.5,2011-04-01
548338,21786,POLKADOT RAIN HAT ,24,30-03-11 14:08,0.42,16558,United Kingdom,10.08,2011-03-01
576677,23206,LUNCH BAG APPLE DESIGN,4,16-11-11 12:03,1.65,16393,United Kingdom,6.6,2011-11-01
549014,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,5,05-04-11 15:00,0.39,17841,United Kingdom,1.95,2011-04-01
540372,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,06-01-11 16:41,2.95,13081,United Kingdom,17.7,2011-01-01
563912,21467,CHERRY CROCHET FOOD COVER,6,21-08-11 12:58,3.75,17675,United Kingdom,22.5,2011-08-01
