Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
538168,22079,RIBBON REEL HEARTS DESIGN ,5,2010-12-09 19:23:00,1.65,14702.0,United Kingdom
564734,22429,ENAMEL MEASURING JUG CREAM,3,2011-08-28 13:32:00,4.25,12484.0,Spain
573576,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-10-31 14:09:00,3.29,14096.0,United Kingdom
556120,22609,PENS ASSORTED SPACEBALL,72,2011-06-09 10:06:00,0.19,16722.0,United Kingdom
559813,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-07-12 15:42:00,2.1,18272.0,United Kingdom
540821,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-01-11 13:16:00,4.21,,United Kingdom
551142,22151,PLACE SETTING WHITE HEART,24,2011-04-26 13:22:00,0.42,17613.0,United Kingdom
554086,23209,LUNCH BAG DOILEY PATTERN ,10,2011-05-22 11:54:00,1.65,16945.0,United Kingdom
541987,21537,RED RETROSPOT PUDDING BOWL,2,2011-01-24 16:05:00,4.25,14130.0,United Kingdom
570514,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-10-11 10:36:00,2.95,13089.0,United Kingdom
538296,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-12-10 13:06:00,0.85,13148.0,United Kingdom
543984,21868,POTTING SHED TEA MUG,12,2011-02-15 09:35:00,1.25,15601.0,United Kingdom
546110,23050,RECYCLED ACAPULCO MAT GREEN,4,2011-03-09 12:38:00,8.25,17770.0,United Kingdom
563030,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-08-11 14:36:00,1.69,14834.0,United Kingdom
580279,22915,ASSORTED BOTTLE TOP  MAGNETS ,36,2011-12-02 13:12:00,0.42,15123.0,United Kingdom
562784,23242,TREASURE TIN BUFFALO BILL ,1,2011-08-09 13:22:00,2.08,16791.0,United Kingdom
553664,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-05-18 12:15:00,2.95,16906.0,United Kingdom
557472,23256,CHILDRENS CUTLERY SPACEBOY ,24,2011-06-20 13:27:00,4.15,12432.0,Norway
564635,23300,GARDENERS KNEELING PAD CUP OF TEA ,24,2011-08-26 12:41:00,1.65,15615.0,United Kingdom
576614,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,2011-11-15 16:38:00,2.95,12933.0,United Kingdom
570121,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-10-07 12:49:00,1.65,13419.0,United Kingdom
543821,22151,PLACE SETTING WHITE HEART,24,2011-02-14 09:24:00,0.42,17667.0,United Kingdom
577756,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2011-11-21 14:59:00,6.75,15115.0,United Kingdom
561102,22027,TEA PARTY BIRTHDAY CARD,12,2011-07-25 11:17:00,0.42,12412.0,Denmark
565748,23112,PARISIENNE CURIO CABINET,12,2011-09-06 12:38:00,6.65,14156.0,EIRE
549577,22389,PAPERWEIGHT SAVE THE PLANET,6,2011-04-11 08:16:00,2.55,14286.0,United Kingdom
546116,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-09 13:53:00,0.55,15367.0,United Kingdom
580358,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-12-02 16:07:00,4.25,17238.0,United Kingdom
547358,21989,PACK OF 20 SKULL PAPER NAPKINS,5,2011-03-22 12:25:00,0.85,15998.0,United Kingdom
579515,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-11-29 17:23:00,1.65,14191.0,United Kingdom
544667,22980,PANTRY SCRUBBING BRUSH,48,2011-02-22 15:09:00,1.45,17511.0,United Kingdom
537773,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,2010-12-08 12:36:00,5.95,16016.0,United Kingdom
563262,22406,MONEY BOX KINGS CHOICE DESIGN,6,2011-08-15 12:44:00,1.25,15311.0,United Kingdom
541849,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-01-23 13:34:00,1.25,13230.0,United Kingdom
580640,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-12-05 12:51:00,0.55,16910.0,United Kingdom
543040,82551,LAUNDRY 15C METAL SIGN,2,2011-02-02 17:06:00,1.45,17337.0,United Kingdom
560942,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-07-22 11:31:00,4.95,15005.0,United Kingdom
543387,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2011-02-08 09:41:00,0.42,14646.0,Netherlands
564060,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2011-08-22 14:37:00,0.65,17073.0,United Kingdom
565320,22384,LUNCH BAG PINK POLKADOT,10,2011-09-02 13:10:00,1.65,16745.0,United Kingdom
552962,85099B,JUMBO BAG RED RETROSPOT,100,2011-05-12 12:56:00,1.79,14364.0,United Kingdom
569261,23080,RED METAL BOX TOP SECRET,2,2011-10-03 11:34:00,8.25,17321.0,United Kingdom
549754,22023,EMPIRE BIRTHDAY CARD,12,2011-04-12 11:32:00,0.42,13700.0,United Kingdom
555558,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-06-05 14:06:00,1.65,14159.0,United Kingdom
571653,51014A,"FEATHER PEN,HOT PINK",48,2011-10-18 12:17:00,0.39,14298.0,United Kingdom
568704,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-09-28 15:24:00,1.45,13321.0,United Kingdom
575135,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-11-08 14:49:00,6.95,13928.0,United Kingdom
556056,47559B,TEA TIME OVEN GLOVE,5,2011-06-08 13:35:00,1.25,17841.0,United Kingdom
580956,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-12-06 14:23:00,0.39,17841.0,United Kingdom
566434,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-09-12 15:01:00,3.75,17090.0,United Kingdom
538517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-12 16:05:00,3.75,17618.0,United Kingdom
547921,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-28 13:28:00,1.45,14766.0,United Kingdom
553009,21832,CHOCOLATE CALCULATOR,4,2011-05-12 16:52:00,1.65,13601.0,United Kingdom
566213,21181,PLEASE ONE PERSON METAL SIGN,12,2011-09-09 15:09:00,2.1,14895.0,United Kingdom
537759,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-12-08 11:42:00,1.25,13126.0,United Kingdom
553706,23084,RABBIT NIGHT LIGHT,6,2011-05-18 15:23:00,2.08,13854.0,United Kingdom
540415,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-01-07 10:47:00,0.85,16889.0,United Kingdom
558123,23286,BLUE VINTAGE SPOT BEAKER,8,2011-06-27 10:16:00,0.85,15834.0,United Kingdom
544056,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-02-15 12:48:00,1.95,13004.0,United Kingdom
577841,21990,MODERN FLORAL STATIONERY SET,12,2011-11-22 10:35:00,1.25,14262.0,United Kingdom
580092,23346,SPACEBOY BEAKER,4,2011-12-01 14:38:00,1.25,13969.0,United Kingdom
538653,22077,6 RIBBONS RUSTIC CHARM,24,2010-12-13 15:12:00,1.65,13089.0,United Kingdom
542192,21915,RED  HARMONICA IN BOX ,12,2011-01-26 11:27:00,1.25,14049.0,United Kingdom
562893,23360,SET 8 CANDLES VINTAGE DOILY,12,2011-08-10 12:25:00,1.95,17442.0,United Kingdom
564342,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-08-24 14:53:00,0.85,16340.0,United Kingdom
536464,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2010-12-01 12:23:00,1.95,17968.0,United Kingdom
580634,22144,CHRISTMAS CRAFT LITTLE FRIENDS,12,2011-12-05 12:29:00,2.1,14060.0,United Kingdom
568528,23200,JUMBO BAG PEARS,10,2011-09-27 13:32:00,2.08,13979.0,United Kingdom
545423,22681,FRENCH BLUE METAL DOOR SIGN 6,10,2011-03-02 14:34:00,1.25,15643.0,United Kingdom
545023,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-02-25 14:25:00,0.85,12921.0,United Kingdom
537138,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,30,2010-12-05 12:44:00,0.42,17211.0,United Kingdom
562572,47343A,FUSCHIA FLOWER PURSE WITH BEADS,36,2011-08-07 12:21:00,0.83,17298.0,United Kingdom
558368,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-06-28 15:36:00,1.65,14329.0,United Kingdom
550918,84795B,SUNSET CHECK HAMMOCK,2,2011-04-21 14:03:00,7.95,17630.0,United Kingdom
571433,23526,DOG LICENCE WALL ART,4,2011-10-17 13:19:00,5.95,13015.0,United Kingdom
537690,84378,SET OF 3 HEART COOKIE CUTTERS,12,2010-12-08 10:38:00,1.25,13983.0,United Kingdom
568991,85049C,ROMANTIC PINKS RIBBONS ,5,2011-09-29 16:44:00,1.25,18204.0,United Kingdom
575828,48185,DOORMAT FAIRY CAKE,2,2011-11-11 11:34:00,8.25,17162.0,United Kingdom
577176,23284,DOORMAT KEEP CALM AND COME IN,6,2011-11-18 11:07:00,8.25,13305.0,United Kingdom
542433,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-01-28 10:45:00,2.1,12726.0,France
578942,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,2011-11-27 13:29:00,1.25,17288.0,United Kingdom
550283,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-15 14:05:00,2.95,18094.0,United Kingdom
538354,21524,DOORMAT SPOTTY HOME SWEET HOME,4,2010-12-10 15:45:00,7.95,16873.0,United Kingdom
551282,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-04-27 13:44:00,0.55,16919.0,United Kingdom
577773,22190,LOCAL CAFE MUG,2,2011-11-21 15:57:00,2.1,16712.0,United Kingdom
543816,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2,2011-02-13 15:26:00,2.55,17841.0,United Kingdom
564310,23199,JUMBO BAG APPLES,300,2011-08-24 12:51:00,1.79,15769.0,United Kingdom
570862,46000M,POLYESTER FILLER PAD 45x45cm,12,2011-10-12 15:35:00,1.55,17528.0,United Kingdom
580672,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,5,2011-12-05 14:29:00,0.79,17920.0,United Kingdom
548659,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-01 14:19:00,1.25,13418.0,United Kingdom
574240,22779,WOODEN OWLS LIGHT GARLAND ,2,2011-11-03 12:45:00,4.25,15998.0,United Kingdom
568992,85049A,TRADITIONAL CHRISTMAS RIBBONS,6,2011-09-29 16:48:00,1.25,17218.0,United Kingdom
543519,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-02-09 11:38:00,1.65,17083.0,United Kingdom
541700,21876,POTTERING MUG,36,2011-01-21 09:06:00,0.42,15174.0,United Kingdom
559157,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-07-06 15:53:00,1.25,13999.0,United Kingdom
569846,22731,3D CHRISTMAS STAMPS STICKERS ,18,2011-10-06 13:42:00,1.25,13422.0,United Kingdom
556063,22522,CHILDS GARDEN FORK BLUE ,2,2011-06-08 14:09:00,0.85,14587.0,United Kingdom
538641,22607,WOODEN ROUNDERS GARDEN SET ,4,2010-12-13 14:36:00,9.95,15640.0,United Kingdom
553384,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-05-16 15:53:00,9.95,16899.0,United Kingdom
560504,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-07-19 11:47:00,1.25,13081.0,United Kingdom
571081,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-10-13 15:23:00,2.95,16775.0,United Kingdom
537672,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-12-08 09:30:00,2.95,13050.0,United Kingdom
542795,79000,MOROCCAN TEA GLASS,24,2011-02-01 10:59:00,0.85,18055.0,United Kingdom
550513,20963,APPLE BATH SPONGE,10,2011-04-18 16:37:00,1.25,16928.0,United Kingdom
556845,21165,BEWARE OF THE CAT METAL SIGN ,48,2011-06-15 11:30:00,1.45,17511.0,United Kingdom
537418,21580,RABBIT  DESIGN  COTTON TOTE BAG,1,2010-12-06 15:13:00,2.25,17884.0,United Kingdom
542520,40003,WHITE BAMBOO RIBS LAMPSHADE,12,2011-01-28 12:21:00,1.25,15547.0,United Kingdom
547205,79164,BLACK WINE GLASS,12,2011-03-21 14:00:00,1.65,16558.0,United Kingdom
573915,21349,IVY HEART WREATH,1,2011-11-01 15:55:00,6.75,15511.0,United Kingdom
543602,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-02-10 13:34:00,2.95,15570.0,United Kingdom
551148,22197,SMALL POPCORN HOLDER,12,2011-04-26 14:12:00,0.85,15939.0,United Kingdom
579938,23245,SET OF 3 REGENCY CAKE TINS,4,2011-12-01 10:18:00,4.95,14146.0,United Kingdom
552950,84637,KITCHEN FLOWER POTS WALL PLAQUE,3,2011-05-12 12:01:00,5.95,16116.0,United Kingdom
554359,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-24 09:56:00,2.08,13590.0,United Kingdom
542899,22450,SILK PURSE BABUSHKA BLUE,1,2011-02-01 14:12:00,3.35,17376.0,United Kingdom
560098,23194,GYMKHANA TREASURE BOOK BOX,1,2011-07-14 17:44:00,2.25,16907.0,United Kingdom
561600,22667,RECIPE BOX RETROSPOT ,1,2011-07-28 11:29:00,2.95,15861.0,United Kingdom
548498,21224,SET/4 SKULL BADGES,20,2011-03-31 13:46:00,1.25,16681.0,United Kingdom
571183,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,4,2011-10-14 11:08:00,0.39,14796.0,United Kingdom
538078,22197,SMALL POPCORN HOLDER,22,2010-12-09 14:25:00,0.85,16255.0,United Kingdom
547021,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,2011-03-18 15:43:00,1.25,13046.0,United Kingdom
575640,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-11-10 14:01:00,2.08,13148.0,United Kingdom
539295,85014A,BLACK/BLUE POLKADOT UMBRELLA,4,2010-12-16 16:54:00,5.95,13767.0,United Kingdom
549303,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-04-08 08:27:00,2.08,18040.0,United Kingdom
537464,48173C,DOORMAT BLACK FLOCK ,2,2010-12-07 10:14:00,7.95,14907.0,United Kingdom
558993,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,2011-07-05 11:49:00,0.42,16729.0,United Kingdom
554598,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-05-25 11:12:00,2.95,13263.0,United Kingdom
537894,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2010-12-09 10:16:00,2.1,12621.0,Germany
558906,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",10,2011-07-04 16:35:00,0.19,15555.0,United Kingdom
542646,22840,ROUND CAKE TIN VINTAGE RED,1,2011-01-31 11:42:00,7.95,17220.0,United Kingdom
542791,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-02-01 10:47:00,6.45,15039.0,United Kingdom
556910,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,6,2011-06-15 13:25:00,1.65,12748.0,United Kingdom
580160,23084,RABBIT NIGHT LIGHT,48,2011-12-02 10:47:00,1.79,12700.0,France
575512,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-10 10:36:00,2.08,14121.0,United Kingdom
567853,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,3,2011-09-22 13:31:00,1.25,15484.0,United Kingdom
537418,21187,WHITE BELL HONEYCOMB PAPER GARLAND ,4,2010-12-06 15:13:00,1.65,17884.0,United Kingdom
578478,72807C,???missing,-428,2011-11-24 12:45:00,0.0,,United Kingdom
563569,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-08-17 14:47:00,1.25,18257.0,United Kingdom
561106,20727,LUNCH BAG  BLACK SKULL.,10,2011-07-25 11:37:00,1.65,14246.0,United Kingdom
552880,21894,POTTING SHED SEED ENVELOPES,12,2011-05-12 09:59:00,1.25,18245.0,United Kingdom
578109,21790,VINTAGE SNAP CARDS,12,2011-11-23 09:22:00,0.85,14020.0,United Kingdom
563216,85019A,ROMANTIC IMAGES NOTEBOOK SET,1,2011-08-14 13:14:00,1.25,17841.0,United Kingdom
537212,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4,2010-12-05 15:21:00,3.75,12720.0,Germany
551016,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,2011-04-26 11:09:00,3.75,17975.0,United Kingdom
576508,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-11-15 12:02:00,0.83,17777.0,United Kingdom
576182,23323,WHITE WICKER STAR ,6,2011-11-14 11:21:00,2.1,12938.0,United Kingdom
580050,21533,RETROSPOT LARGE MILK JUG,1,2011-12-01 12:54:00,4.95,14960.0,United Kingdom
580692,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-12-05 15:51:00,2.55,13173.0,United Kingdom
574317,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,24,2011-11-03 18:49:00,2.55,17078.0,United Kingdom
564726,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-08-28 12:29:00,2.55,18077.0,United Kingdom
542429,22383,LUNCH BAG SUKI  DESIGN ,20,2011-01-28 10:08:00,1.65,13330.0,United Kingdom
536819,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2010-12-02 17:12:00,2.95,13402.0,United Kingdom
568593,85130B,BEADED CRYSTAL HEART GREEN LARGE,24,2011-09-28 10:54:00,0.79,13988.0,United Kingdom
553712,23111,PARISIENNE SEWING BOX,8,2011-05-18 15:41:00,10.4,13552.0,United Kingdom
549667,22960,JAM MAKING SET WITH JARS,12,2011-04-11 12:20:00,3.75,14911.0,EIRE
570420,79321,CHILLI LIGHTS,3,2011-10-10 13:33:00,5.75,17841.0,United Kingdom
563638,22905,CALENDAR IN SEASON DESIGN,1,2011-08-18 10:36:00,2.95,15311.0,United Kingdom
552710,23172,REGENCY TEA PLATE PINK,12,2011-05-11 07:35:00,1.65,13098.0,United Kingdom
545349,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2011-03-02 11:07:00,2.55,18118.0,United Kingdom
576779,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,2011-11-16 13:25:00,1.45,14554.0,United Kingdom
563353,22959,WRAP CHRISTMAS VILLAGE,25,2011-08-15 14:32:00,0.42,15480.0,Malta
545426,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-03-02 14:41:00,2.95,15189.0,United Kingdom
552952,22801,ANTIQUE GLASS PEDESTAL BOWL,3,2011-05-12 12:10:00,3.75,13837.0,United Kingdom
546525,84978,HANGING HEART JAR T-LIGHT HOLDER,36,2011-03-14 12:58:00,1.06,14733.0,United Kingdom
541292,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-01-17 13:30:00,1.95,15596.0,United Kingdom
543549,22616,PACK OF 12 LONDON TISSUES ,432,2011-02-10 09:29:00,0.22,17940.0,United Kingdom
557798,23175,REGENCY MILK JUG PINK ,4,2011-06-23 09:38:00,3.25,16187.0,United Kingdom
580729,46776A,WOVEN BUBBLE GUM CUSHION COVER,8,2011-12-05 17:24:00,4.13,,United Kingdom
560644,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,2011-07-20 11:22:00,0.55,16271.0,United Kingdom
565413,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-09-04 11:49:00,4.15,18223.0,United Kingdom
572852,20996,JAZZ HEARTS ADDRESS BOOK,48,2011-10-26 12:24:00,0.19,12879.0,United Kingdom
580504,21115,ROSE CARAVAN DOORSTOP,1,2011-12-04 13:32:00,1.95,17936.0,United Kingdom
545156,22197,SMALL POPCORN HOLDER,24,2011-02-28 13:27:00,0.85,13509.0,United Kingdom
562539,23337,EGG FRYING PAN MINT ,2,2011-08-05 15:30:00,2.08,17220.0,United Kingdom
578485,20727,LUNCH BAG  BLACK SKULL.,10,2011-11-24 12:52:00,1.65,12921.0,United Kingdom
539374,22984,CARD GINGHAM ROSE ,12,2010-12-17 11:40:00,0.42,14769.0,United Kingdom
577168,M,Manual,1,2011-11-18 10:42:00,0.0,12603.0,Germany
543108,21069,VINTAGE BILLBOARD TEA MUG,6,2011-02-03 12:37:00,1.25,14085.0,United Kingdom
581003,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-12-07 08:38:00,3.75,14911.0,EIRE
540986,21754,HOME BUILDING BLOCK WORD,3,2011-01-12 16:14:00,5.95,15291.0,United Kingdom
550320,22248,DECORATION  PINK CHICK MAGIC GARDEN,2,2011-04-17 12:38:00,0.85,12748.0,United Kingdom
575342,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-09 14:44:00,3.75,17528.0,United Kingdom
559027,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-07-05 14:24:00,0.55,17046.0,United Kingdom
552822,22090,PAPER BUNTING RETROSPOT,2,2011-05-11 12:59:00,2.95,15521.0,United Kingdom
563613,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,2011-08-18 08:49:00,0.55,12688.0,Israel
580667,22962,JAM JAR WITH PINK LID,1,2011-12-05 14:19:00,0.85,15031.0,United Kingdom
552039,22501,PICNIC BASKET WICKER LARGE,8,2011-05-06 08:10:00,9.95,13081.0,United Kingdom
550993,21245,GREEN POLKADOT PLATE ,8,2011-04-21 19:51:00,1.69,15810.0,United Kingdom
544280,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-02-17 12:21:00,0.85,14754.0,United Kingdom
580513,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-12-04 13:59:00,2.08,14456.0,United Kingdom
540849,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-01-12 09:33:00,1.25,14270.0,United Kingdom
560224,21754,HOME BUILDING BLOCK WORD,2,2011-07-15 16:06:00,5.95,14572.0,United Kingdom
562571,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,2011-08-07 12:21:00,1.65,13782.0,United Kingdom
573196,23503,PLAYING CARDS KEEP CALM & CARRY ON,15,2011-10-28 11:41:00,1.25,15028.0,United Kingdom
561897,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-07-31 15:24:00,4.95,17841.0,United Kingdom
553911,22437,SET OF 9 BLACK SKULL BALLOONS,5,2011-05-19 19:02:00,0.85,18168.0,United Kingdom
552695,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-05-10 15:31:00,3.25,16320.0,Unspecified
543040,22434,BALLOON PUMP WITH 10 BALLOONS,2,2011-02-02 17:06:00,1.95,17337.0,United Kingdom
546220,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2011-03-10 12:16:00,1.25,16745.0,United Kingdom
578928,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,17,2011-11-27 12:29:00,2.95,15443.0,United Kingdom
538182,22469,HEART OF WICKER SMALL,6,2010-12-10 10:18:00,1.65,17827.0,United Kingdom
549261,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-04-07 12:35:00,1.25,14903.0,United Kingdom
548338,21786,POLKADOT RAIN HAT ,24,2011-03-30 14:08:00,0.42,16558.0,United Kingdom
576677,23206,LUNCH BAG APPLE DESIGN,4,2011-11-16 12:03:00,1.65,16393.0,United Kingdom
549014,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,5,2011-04-05 15:00:00,0.39,17841.0,United Kingdom
540372,22934,BAKING MOULD EASTER EGG WHITE CHOC,6,2011-01-06 16:41:00,2.95,13081.0,United Kingdom
563912,21467,CHERRY CROCHET FOOD COVER,6,2011-08-21 12:58:00,3.75,17675.0,United Kingdom
577532,37489D,PINK/GREEN FLOWER DESIGN BIG MUG,3,2011-11-20 14:01:00,0.39,16666.0,United Kingdom
579473,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-29 15:17:00,3.75,13198.0,United Kingdom
547359,48187,DOORMAT NEW ENGLAND,1,2011-03-22 12:27:00,7.95,15719.0,United Kingdom
563843,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-08-19 14:02:00,0.55,17811.0,United Kingdom
549262,47566B,TEA TIME PARTY BUNTING,1,2011-04-07 12:38:00,4.95,14465.0,United Kingdom
569010,22795,SWEETHEART RECIPE BOOK STAND,48,2011-09-30 07:36:00,5.95,14156.0,EIRE
555853,21756,BATH BUILDING BLOCK WORD,1,2011-06-07 13:44:00,5.95,14375.0,United Kingdom
570488,84596F,SMALL MARSHMALLOWS PINK BOWL,3,2011-10-10 17:12:00,0.83,14096.0,United Kingdom
549261,21313,GLASS HEART T-LIGHT HOLDER ,12,2011-04-07 12:35:00,0.85,14903.0,United Kingdom
563183,23206,LUNCH BAG APPLE DESIGN,10,2011-08-12 14:47:00,1.65,14110.0,United Kingdom
579711,23352,ROLL WRAP 50'S RED CHRISTMAS ,1,2011-11-30 14:17:00,1.25,15060.0,United Kingdom
553860,21336,GOLD WASHBAG,1,2011-05-19 13:57:00,2.95,17841.0,United Kingdom
543900,22711,WRAP CIRCUS PARADE,25,2011-02-14 12:11:00,0.42,12621.0,Germany
551717,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-05-03 15:59:00,2.95,13263.0,United Kingdom
549311,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-04-08 09:25:00,1.25,14924.0,United Kingdom
548148,22430,ENAMEL WATERING CAN CREAM,1,2011-03-29 12:31:00,4.95,17931.0,United Kingdom
561627,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-07-28 14:08:00,1.65,12453.0,Austria
548498,22616,PACK OF 12 LONDON TISSUES ,48,2011-03-31 13:46:00,0.29,16681.0,United Kingdom
552242,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,6,2011-05-06 19:22:00,0.85,12748.0,United Kingdom
561081,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-07-24 16:15:00,1.25,13230.0,United Kingdom
557798,84991,60 TEATIME FAIRY CAKE CASES,24,2011-06-23 09:38:00,0.55,16187.0,United Kingdom
571715,22077,6 RIBBONS RUSTIC CHARM,6,2011-10-18 17:04:00,1.95,17576.0,United Kingdom
C572463,85066,CREAM SWEETHEART MINI CHEST,-3,2011-10-24 13:07:00,12.75,17652.0,United Kingdom
540994,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-01-13 09:29:00,2.95,13089.0,United Kingdom
549245,22432,WATERING CAN PINK BUNNY,2,2011-04-07 11:59:00,1.95,15005.0,United Kingdom
570726,23233,WRAP POPPIES  DESIGN,25,2011-10-12 11:32:00,0.42,16607.0,United Kingdom
539309,22381,TOY TIDY PINK POLKADOT,5,2010-12-16 17:49:00,2.1,16945.0,United Kingdom
543631,84993B,75 BLACK PETIT FOUR CASES,3,2011-02-10 16:17:00,0.42,14081.0,United Kingdom
559678,21718,RED METAL BEACH SPADE ,1,2011-07-11 14:43:00,1.25,16033.0,United Kingdom
571255,82483,WOOD 2 DRAWER CABINET WHITE FINISH,32,2011-10-14 17:13:00,5.95,12454.0,Spain
550899,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-04-21 12:07:00,2.95,13505.0,Switzerland
549729,84944,SET OF 6 KASHMIR FOLKART BAUBLES,1,2011-04-11 16:17:00,4.25,13634.0,United Kingdom
554125,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-05-23 08:52:00,4.15,13885.0,United Kingdom
571241,22307,GOLD MUG BONE CHINA TREE OF LIFE,2,2011-10-14 14:58:00,1.06,14592.0,United Kingdom
540249,22468,BABUSHKA LIGHTS STRING OF 10,4,2011-01-05 16:00:00,6.75,15298.0,United Kingdom
